JLA_name,OSC_name,Aliases,Host,OSC_RA,OSC_DEC,Host_RA,Host_DEC,global_u,global_g,global_r,global_i,global_z,global_u_err,global_g_err,global_r_err,global_i_err,global_z_err,SDSS_RA,SDSS_DEC,Flag,ZPEG_StMass,ZPEG_(Msol/an),ZPEG_Chi2/(nobs_tot-3),ZPEG_redshift,ZPEG_Age(Myr),Unnamed: 0,zcmb,zhel,dz,mb,dmb,x1,dx1,color,dcolor,3rdvar,d3rdvar,tmax,dtmax,cov_m_s,cov_m_c,cov_s_c,set,ra,dec,biascor
SDSS19149,SN2007ni,"SN2007ni, SDSS-II SN 19149",SDSS J20550.49-001957.3,"02:05:50.496,02:05:50.376,02:05:50.4,02:05:50.39","-00:19:57.27,-00:19:55.02,-00:19:54.714,-00:19:54.7","02:05:50.496,02:05:50,02:05:50.00","-00:19:57.274,-00:19:57.3096,-00:19:54,-00:19:54.0",20.97679,20.27431,20.09296,19.6415,19.55634,0.4167315,0.100872,0.07578506,0.05740087,0.18106,31.46041305,-0.332560503,OSC Host,5.69E+10,31.142365,1.87,0.7,4500.0,330.0,0.19494,0.196,0.0,20.367563,0.11376,1.179644,0.199894,0.010582,0.028084,9.536,0.2655,54398.82729,0.165156,0.003166,0.000738,0.001235,2.0,31.460009,-0.331865,-0.00098
SDSS19155,SN2007mn,"SN2007mn, SDSS-II SN 19155",SDSS J20503.54+001030.4,"02:05:03.96,02:05:03.936","+00:10:28.4,+00:10:28.09,+00:10:28.409,+00:10:28.074","02:05:03.545,02:05:03.552,02:05:03,02:05:03.00","+00:10:30.530,+00:10:30.4716,+00:10:28,+00:10:28.0",19.21705,17.6768,16.8969,16.39067,16.06642,0.05467498,0.007049015,0.005767531,0.005393432,0.01370946,31.2647755,0.175130458,OSC Host,0,0.0,139.0,0.0,12000.0,331.0,0.07592,0.07688,0.0,18.228158,0.112389,1.204471,0.103122,-0.103885,0.021594,10.732,0.214,54399.682689,0.068643,0.000957,0.00047,0.000343,2.0,31.266495,0.174558,-0.000852
SDSS19174,SN2007or,"SN2007or, 2MASS J01423833+0101495, SDSS-II SN 19174, SDSS-II SN 20125",SDSS J14238.34+010149.2,"01:42:38.34,01:42:38.304,01:42:38.328,01:42:38.33","+01:01:49.6,+01:01:49.404,+01:01:49.008,+01:01:49.5","01:42:38.352,01:42:38,01:42:38.00","+01:01:49.26,+01:01:49,+01:01:49.0",21.36683,19.03226,17.91957,17.45585,17.09094,0.4504736,0.0257298,0.009949137,0.008530343,0.0166289,25.65979712,1.030345048,OSC Host,1.83E+11,0.0,8.53,0.2,8000.0,354.0,0.16357,0.1647,0.0,20.518238,0.114386,-0.75325,0.213083,0.056574,0.03124,10.709,0.038,54394.884731,0.189917,0.002903,0.000814,0.000981,2.0,25.659727,1.030393,-0.001176
SDSS19230,SN2007mo,"SN2007mo, SDSS-II SN 19230",SDSS J21133.84+004553.0,"22:11:33.85,22:11:33.84","+00:45:53.2,+00:45:52.74,+00:45:53.226,+00:45:52.751","22:11:33.838,22:11:33.84,22:11:33,22:11:33.00","+00:45:53.097,+00:45:53.0676,+00:45:53,+00:45:53.0",22.77394,20.93334,19.72048,19.252,19.04831,0.7259862,0.05553789,0.03168069,0.03200006,0.08474991,332.8910265,0.764740004,OSC Host,3.43E+10,0.0,0.963,0.2,8000.0,81.0,0.21955,0.221,0.0,21.280787,0.119543,-1.62107,0.436163,0.079536,0.045823,10.324,0.06,54390.410552,0.427567,0.010589,0.001483,0.003625,2.0,-27.108984,0.764785,-0.000774
SDSS19282,SN2007mk,"SN2007mk, SDSS-II SN 19282",A235617-0030,"23:56:16.80,23:56:17.28,23:56:17.33","-00:30:02.9,-00:30:21.384,-00:30:21.1392,-00:30:21.3804,-00:30:21.1","23:56:17,23:56:17.00","-00:30:21,-00:30:21.0",24.3139,22.73013,22.04011,21.76114,21.41711,0.8651257,0.1357435,0.1097823,0.1273718,0.3611252,359.0716605,-0.506896213,OSC Host,0,0.0,0.153,0.0,12000.0,4.0,0.17558,0.177,0.0,20.292843,0.113152,1.224646,0.23711,-0.038586,0.024891,5.0,10.0,54397.434303,0.162822,0.003539,0.000579,0.000919,2.0,-0.927778,-0.505872,-0.001113
SDSS19341,SN2007nf,"SN2007nf, 2MASS J01032659+0019538, SDSS-II SN 19341",SDSS J10326.60+001953.8,"01:03:26.600,01:03:26.448,01:03:26.472,01:03:26.47","+00:19:53.83,+00:19:52.64,+00:19:53.018,+00:19:53.0","01:03:26.602,01:03:26.616,01:03:26,01:03:26.00","+00:19:53.832,+00:19:53.7996,+00:19:53,+00:19:53.0",21.7626,20.11523,18.81654,18.30055,17.98417,0.2136713,0.02468975,0.01268559,0.01145162,0.03406074,15.86085993,0.331599343,OSC Host,1.05E+11,0.0,5.21,0.2,10000.0,390.0,0.22667,0.228,0.0,21.43872,0.118938,-1.54953,0.369021,0.033312,0.043363,10.711,0.0045,54393.203531,0.315061,0.00832,0.001228,0.001441,2.0,15.860297,0.331394,-0.000711
SDSS19353,SN2007nj,"SN2007nj, SDSS-II SN 19353",SDSS J25227.18+001506.2,"02:52:27.19,02:52:27.432,02:52:27.456,02:52:27.45","+00:15:06.2,+00:15:06.372,+00:15:06.5412,+00:15:06.3684,+00:15:06.6","02:52:27.187,02:52:27.192,02:52:27,02:52:27.00","+00:15:06.258,+00:15:06.2676,+00:15:06,+00:15:06.0",20.65661,19.03314,18.15111,17.63833,17.28076,0.1728694,0.01749395,0.01196101,0.0111457,0.0325676,43.11327224,0.25173227,OSC Host,4.17E+10,0.0,16.4,0.1,11000.0,282.0,0.15322,0.15403,0.0,20.209017,0.113617,0.894088,0.205982,0.036376,0.026613,10.731,0.026,54398.627535,0.134486,0.003441,0.000703,0.001373,2.0,43.114372,0.251817,-0.001215
SDSS19425,SN2007ow,"SN2007ow, SDSS-II SN 19425",SDSS J13402.02-004426.3,"21:34:01.92,21:34:02.16,21:34:02.09","-00:44:26.3,-00:44:25.8684,-00:44:26.0916,-00:44:25.9","21:34:01.92,21:34:02,21:34:02.00","-00:44:26.3004,-00:44:25,-00:44:25.0",24.88414,21.4725,19.86173,19.38268,19.05768,1.690266,0.0788964,0.03447765,0.03163908,0.07601962,323.50845,-0.74062797,OSC Host,8.37E+10,0.0,4.94,0.3,7000.0,119.0,0.21025,0.2116,0.0,21.64322,0.128931,-1.60431,0.46529,0.13062,0.056057,10.39,0.179,54392.869287,0.421973,0.019586,0.002822,0.008218,2.0,-36.491306,-0.740519,-0.000855
SDSS19543,SN2007oj,"SN2007oj, SDSS-II SN 19543",SDSS J35138.01+001647.4,"23:51:37.920,23:51:37.92,23:51:38.01","+00:16:47.38,+00:16:46.99,+00:16:47.374,+00:16:47.006,+00:16:47.4","23:51:38.013,23:51:37.92,23:51:38,23:51:38.00","+00:16:47.380,+00:16:47.4348,+00:16:47,+00:16:47.0",22.45265,21.80782,21.4573,21.17226,20.78119,0.3159323,0.07584176,0.0854479,0.09199671,0.2760312,357.9083519,0.279850551,OSC Host,0,0.0,0.484,0.0,10000.0,8.0,0.12164,0.123,0.0,19.946008,0.112462,-0.835084,0.136685,-0.021891,0.023909,8.828,0.216,54401.006018,0.119816,0.001184,0.000562,0.000587,2.0,-2.091648,0.279826,-0.001226
SDSS19596,SN2007po,"SN2007po, SDSS-II SN 19596",SDSS J33532.31+004213.4,"03:35:32.23,03:35:32.232","+00:42:12.1,+00:42:11.92,+00:42:12.103,+00:42:11.905","03:35:32.304,03:35:32,03:35:32.00","+00:42:13.428,+00:42:12,+00:42:12.0",23.11751,21.62174,20.74847,20.67707,19.50838,1.896714,0.2565625,0.2044355,0.2649446,0.3815351,53.88516659,0.702990217,OSC Host,0,0.0,0.926,0.0,10000.0,254.0,0.29135,0.292,0.0,21.541949,0.12122,0.639978,0.498773,-0.04433,0.045916,9.565,0.232,54396.521042,0.430263,0.01679,0.001181,0.004372,2.0,53.884281,0.703362,-0.000196
SDSS19604,SN2007oi,"SN2007oi, SDSS-II SN 19604",SDSS J02118.29+010425.9,"00:21:17.87,00:21:17.858,00:21:17.868,00:21:17.8584","+01:04:28.3,+01:04:28.056,+01:04:28.308","00:21:18.2976,00:21:17,00:21:17.00","+01:04:26.004,+01:04:28,+01:04:28.0",26.62884,23.20774,21.52235,20.93167,20.71557,0.4648401,0.3237969,0.1172469,0.1074272,0.3061846,5.326252784,1.073890424,OSC Host,9.50E+10,0.0,3.6,0.5,8000.0,438.0,0.29448,0.296,0.0,22.400726,0.140875,1.173093,0.944335,0.172962,0.071432,10.19,0.2595,54396.258554,0.784652,0.063746,0.00316,0.020367,2.0,5.324447,1.074527,-0.000179
SDSS19616,SN2007ok,"SN2007ok, 2MASS J02282391+0011096, SDSS-II SN 19616",SDSS J22823.91+001109.6,"02:28:23.916,02:28:24.24,02:28:24.264,02:28:24.27","+00:11:09.61,+00:11:04.488,+00:11:04.7976,+00:11:04.4916,+00:11:04.8","02:28:23.915,02:28:23.904,02:28:24,02:28:24.00","+00:11:09.651,+00:11:09.6108,+00:11:04,+00:11:04.0",19.75319,18.3976,17.62276,17.14522,16.88137,0.05611455,0.00905068,0.007673176,0.007723065,0.02237635,37.09964506,0.185991711,OSC Host,0,0.0,56.9,0.0,12000.0,298.0,0.16455,0.16549,0.0,20.24377,0.113442,0.15196,0.190744,-0.023369,0.026682,11.215,0.287,54403.533325,0.138545,0.002851,0.000708,0.001396,2.0,37.101109,0.184666,-0.001172
SDSS19632,SN2007ov,"SN2007ov, SDSS-II SN 19632",SDSS J24108.79+000839.2,"02:41:08.78,02:41:08.736,02:41:08.76","+00:08:39.3,+00:08:39.7,+00:08:40.013,+00:08:39.714,+00:08:40.0","02:41:08.784,02:41:08,02:41:08.00","+00:08:39.2892,+00:08:40,+00:08:40.0",22.46584,21.25132,19.81249,19.24097,18.77843,0.3796327,0.06126726,0.02889716,0.02477045,0.0744113,40.28665113,0.144218649,OSC Host,1.04E+11,0.0,2.81,0.3,9000.0,289.0,0.30702,0.308,0.0,21.831913,0.126631,0.153977,0.525367,-0.044536,0.052497,10.803,0.127,54396.713587,0.448487,0.024089,0.001624,0.007921,2.0,40.286488,0.144448,-0.000123
SDSS19658,SN2007ot,"SN2007ot, SDSS-II SN 19658",SDSS J03536.77-001357.2,"00:35:36.775,00:35:36.746,00:35:36.7656,00:35:36.7464,00:35:36.76","-00:13:57.36,-00:13:57.9,-00:13:57.72,-00:13:57.8892,-00:13:57.7","00:35:36.775,00:35:36.7776,00:35:36,00:35:36.00","-00:13:57.356,-00:13:57.2268,-00:13:57,-00:13:57.0",24.59683,21.94121,21.57545,21.47447,21.688,1.827253,0.1471893,0.1971249,0.287844,1.244556,8.903331638,-0.232656394,OSC Host,0,0.0,0.474,0.0,11000.0,419.0,0.19863,0.2,0.0,20.711318,0.116081,-0.007405,0.254101,-0.084476,0.035302,9.139,0.532,54401.812257,0.183558,0.005695,0.001079,0.002395,2.0,8.903193,-0.2327,-0.000951
SDSS19702,SN2007pp,"SN2007pp, SDSS-II SN 19702",SDSS J31101.16+002122.7,"03:11:01.16,03:11:01.128,03:11:01.152","+00:21:24.3,+00:21:24.16,+00:21:24.307","03:11:01.176,03:11:01,03:11:01.00","+00:21:22.7016,+00:21:24,+00:21:24.0",22.51548,21.82871,20.80941,20.48361,20.11223,0.6416917,0.1458783,0.09651403,0.1100258,0.3697252,47.75519975,0.356336272,OSC Host,3.71E+10,4.7130179,0.182,0.4,7000.0,271.0,0.26821,0.269,0.0,21.593672,0.121714,-1.095858,0.456154,-0.07291,0.049063,9.986,0.464,54397.22622,0.392023,0.014003,0.001332,0.004785,2.0,47.754841,0.356752,-0.000352
SDSS19757,SN2007oy,"SN2007oy, SDSS-II SN 19757",SDSS J31755.54+011325.0,17:55.4,"+01:13:25.1,+01:13:22.224,+01:13:21.9,+01:13:22.2","23:17:55.44,23:17:55,23:17:55.00","+01:13:25.032,+01:13:22,+01:13:22.0",23.7179,22.41304,20.86254,20.51631,20.37311,1.12266,0.1455835,0.06361558,0.07776303,0.2437915,349.481422,1.223579495,OSC Host,1.44E+10,0.0,3.16,0.2,10000.0,27.0,0.40128,0.403,0.0,21.991848,0.134806,0.174516,0.891196,-0.10457,0.06138,10.274,0.4365,54400.463763,0.829436,0.053756,0.001884,0.027125,2.0,-10.518977,1.22284,-0.000692
SDSS19775,SN2007pc,"SN2007pc, 2MASS J21154946+0039049, SDSS-II SN 19775",SDSS J11549.47+003904.4,"21:15:49.47,21:15:49.44,21:15:49.46","+00:39:05.0,+00:39:04.32,+00:39:04.6404,+00:39:04.3272,+00:39:04.7","21:15:49.475,21:15:49.44,21:15:49,21:15:49.00","+00:39:04.368,+00:39:04.4028,+00:39:04,+00:39:04.0",21.06363,19.626,18.55064,17.62731,17.6931,0.1697,0.02113887,0.01324027,0.01028029,0.03334346,318.9578164,0.652189961,OSC Host,1.70E+12,0.0,161.0,0.6,5000.0,128.0,0.13668,0.1379,0.0,20.268803,0.113428,-0.228704,0.199062,0.093699,0.028261,10.567,0.224,54404.42565,0.182811,0.00208,0.000738,0.001031,2.0,-41.043903,0.651289,-0.001244
SDSS19794,SN2007oz,"SN2007oz, SDSS-II SN 19794",SDSS J35716.58+001454.5,"23:57:16.57,23:57:16.56","+00:14:57.7,+00:14:57.23,+00:14:57.721,+00:14:57.224","23:57:16.56,23:57:16,23:57:16.00","+00:14:54.5532,+00:14:57,+00:14:57.0",24.77984,20.85031,19.12968,18.50091,18.06933,2.291394,0.05973868,0.01845652,0.01450155,0.04003824,359.3191123,0.248490791,OSC Host,3.53E+11,0.0,3.56,0.4,6000.0,3.0,0.29542,0.29698,0.0,22.241585,0.134209,-2.427288,0.683233,0.045528,0.07061,11.16,0.1645,54396.129658,0.593736,0.030568,0.002369,0.007808,2.0,-0.680949,0.249367,-0.000174
SDSS19818,SN2007pe,"SN2007pe, SDSS-II SN 19818",SDSS J22103.96+002947.4,"02:21:03.96,02:21:04.008,02:21:04.01","+00:29:47.5,+00:29:46.82,+00:29:47.08,+00:29:46.81,+00:29:47.1","02:21:03.96,02:21:04,02:21:04.00","+00:29:47.4684,+00:29:47,+00:29:47.0",24.29606,25.30742,25.33742,25.25481,20.94139,0.8527688,0.5816248,0.6181815,0.5179037,0.2139509,35.26764694,0.496303765,OSC Host,7.82E+08,0.65260079,10.1,1.0,3000.0,315.0,0.29192,0.293,0.0,21.507747,0.124168,1.181291,0.550491,-0.005108,0.045722,10.19,0.124,54402.14743,0.404969,0.024866,0.001607,0.008566,2.0,35.266689,0.496411,-0.000193
SDSS19899,SN2007pu,"SN2007pu, SDSS-II SN 19899, CSS071117:224558-003854",SDSS J24558.32-003855.9,"22:45:58.320,22:45:58.08,22:45:58.15","-00:38:55.99,-00:38:55.4496,-00:38:55.734,-00:38:55.4","22:45:58.32,22:45:58,22:45:58.00","-00:38:55.9788,-00:38:55,-00:38:55.0",23.955,24.54055,24.60877,22.18022,21.95164,0.8418839,0.5095234,0.6208622,0.1689381,0.4549734,341.4935769,-0.647546481,OSC Host,5.46E+10,0.0,2.93,0.7,6000.0,48.0,0.09007,0.0914,0.0,18.477718,0.111899,0.284478,0.193639,-0.146258,0.021065,8.529,0.272,54418.759693,0.162669,0.001336,0.000451,0.00099,2.0,-18.507723,-0.648736,-0.001026
SDSS19913,SN2007qf,"SN2007qf, SDSS-II SN 19913",SDSS J21502.93-002030.1,"22:15:02.880,22:15:02.88,22:15:03.00","-00:20:30.23,-00:20:28.824,-00:20:28.5252,-00:20:28.8132,-00:20:28.5","22:15:02.930,22:15:02.88,22:15:03,22:15:03.00","-00:20:30.228,-00:20:30.1668,-00:20:28,-00:20:28.0",25.60683,25.06726,25.02076,24.46459,20.67222,0.6531308,0.6899565,0.6760707,0.6769482,0.215649,333.7636767,-0.342658395,OSC Host,4.19E+10,0.0,8.61,1.0,5000.0,75.0,0.20557,0.207,0.0,20.820147,0.114899,0.082692,0.339194,-0.059073,0.03423,10.164,0.175,54406.143238,0.349769,0.004965,0.000931,0.002124,2.0,-26.237507,-0.341257,-0.000895
SDSS19940,SN2007pa,"SN2007pa, SDSS-II SN 19940",A210134-0016,"21:01:34.560,21:01:34.32,21:01:34.56,21:01:34.45","-00:16:07.56,-00:16:06.78,-00:16:06.6252,-00:16:06.7764,-00:16:06.6","21:01:34,21:01:34.00","-00:16:06,-00:16:06.0",23.11633,23.94722,22.32482,22.22079,22.85853,0.506952,0.4422478,0.1886119,0.2480471,0.9787804,315.3913183,-0.267957665,OSC Host,6.32E+09,1.1178443,2.0,0.4,6000.0,138.0,0.14582,0.147,0.0,19.800673,0.112189,1.044495,0.206385,-0.004648,0.024568,5.0,10.0,54407.77942,0.176588,0.00141,0.000562,0.000988,2.0,-44.606461,-0.268507,-0.001234
SDSS19953,SN2007pf,"SN2007pf, SDSS-II SN 19953",SDSS J21143.27+003445.5,"22:11:43.200,22:11:43.2,22:11:43.32","+00:34:45.68,+00:34:44.674,+00:34:44.605,+00:34:44.6","22:11:43.2,22:11:43,22:11:43.00","+00:34:45.5952,+00:34:44,+00:34:44.0",20.64345,19.5727,19.17718,18.84782,18.83139,0.1589653,0.02861462,0.03012198,0.0414607,0.1209544,332.9303691,0.579311984,OSC Host,0,0.0,2.08,0.0,11000.0,80.0,0.11767,0.119,0.0,19.195923,0.111671,0.743346,0.18508,-0.126086,0.021509,9.46,0.181,54415.144207,0.159412,0.001061,0.000448,0.000931,2.0,-27.069508,0.579076,-0.001214
SDSS19969,SN2007pt,"SN2007pt, 2MASS J02073837-0019262, SDSS-II SN 19969",SDSS J20738.35-001926.5,"02:07:38.372,02:07:38.496,02:07:38.52,02:07:38.51","-00:19:26.27,-00:19:26.688,-00:19:26.4,-00:19:26.6772","02:07:38.356,02:07:38.352,02:07:38,02:07:38.00","-00:19:26.498,-00:19:26.5548,-00:19:26,-00:19:26.0",24.92818,25.13284,23.67502,22.47386,22.78653,0.9620165,0.638276,0.4332848,0.2189583,0.6725361,31.91094764,-0.322906479,OSC Host,2.84E+10,0.0,0.791,0.7,5000.0,327.0,0.1742,0.17524,0.0,20.50996,0.113041,0.046786,0.248222,0.016788,0.026578,10.337,0.253,54409.050389,0.235155,0.002317,0.000653,0.001138,2.0,31.910473,-0.324,-0.001121
SDSS19990,SN2007ps,"SN2007ps, SDSS-II SN 19990",SDSS J21913.44-002304.3,"02:19:13.44,02:19:13.488,02:19:13.536,02:19:13.53","-00:23:04.4,-00:23:05.64,-00:23:05.4276,-00:23:05.6436,-00:23:05.4","02:19:13.444,02:19:13.44,02:19:13,02:19:13.00","-00:23:04.322,-00:23:04.3152,-00:23:05,-00:23:05.0",25.29022,25.55236,22.95405,25.00587,23.21074,0.737761,0.5889454,0.2423749,0.5354137,0.7077803,34.80671024,-0.383520315,OSC Host,2.43E+08,0.097638826,5.81,0.4,6000.0,317.0,0.24495,0.246,0.0,21.379199,0.119541,-1.313715,0.3329,-0.086373,0.045524,10.306,0.0445,54403.329888,0.298159,0.009545,0.001467,0.004573,2.0,34.806366,-0.384841,-0.000547
SDSS19992,SN2007pb,"SN2007pb, SDSS-II SN 19992",SDSS J34824.95-011106.5,"23:48:25.00,23:48:24.96","-01:11:06.0,-01:11:06.324,-01:11:06,-01:11:06.36","23:48:24.946,23:48:24.96,23:48:25,23:48:25.00","-01:11:06.610,-01:11:06.504,-01:11:06,-01:11:06.0",24.32315,23.41344,22.26759,21.62321,20.72524,1.157129,0.3288651,0.1771835,0.1462675,0.234412,357.1043052,-1.184866559,OSC Host,2.25E+11,0.0,0.786,1.0,3000.0,11.0,0.22452,0.226,0.0,21.145906,0.122907,0.273495,0.525565,-0.080933,0.045811,9.496,0.1795,54404.594321,0.455566,0.020739,0.001787,0.009501,2.0,-2.895839,-1.185004,-0.00073
SDSS20039,SN2007qh,"SN2007qh, SDSS-II SN 20039",SDSS J03931.05+010125.2,"00:39:30.86,00:39:30.835,00:39:30.8664,00:39:30.8352","+01:01:27.6,+01:01:27.3,+01:01:27.624","00:39:31.054,00:39:31.0584,00:39:30,00:39:30.00","+01:01:25.271,+01:01:25.284,+01:01:27,+01:01:27.0",20.26002,18.88134,17.74271,17.26839,16.94537,0.1136967,0.01637339,0.009644822,0.009709323,0.02297916,9.879413881,1.023697548,OSC Host,2.16E+11,0.0,8.47,0.2,8000.0,414.0,0.24558,0.247,0.0,21.379054,0.118174,0.725208,0.490817,0.060682,0.043805,11.334,0.0995,54408.082701,0.509835,0.01222,0.001386,0.006188,2.0,9.878607,1.024336,-0.000541
SDSS20040,SN2007rf,"SN2007rf, SDSS-II SN 20040",SDSS J15531.07+004854.3,"21:55:30.96,21:55:31.07","+00:48:54.3,+00:48:53.96,+00:48:54.256,+00:48:54.2","21:55:30.96,21:55:31,21:55:31.00","+00:48:54.3528,+00:48:54,+00:48:54.0",23.51329,22.43302,20.8693,19.57103,18.86917,0.5211954,0.09835604,0.03668251,0.01956577,0.03628246,328.8795047,0.813894202,OSC Host,9.87E+11,0.0,2.44,0.8,4500.0,99.0,0.28351,0.285,0.0,21.246461,0.118366,0.704019,0.624506,-0.110345,0.043852,10.045,0.213,54410.785895,0.500056,0.016804,0.001018,0.006457,2.0,-31.120529,0.815071,-0.000243
SDSS20048,SN2007pq,"SN2007pq, 2MASS J22371393+0044107, SDSS-II SN 20048",SDSS J23713.94+004410.6,"22:37:13.94,22:37:13.92","+00:44:10.8,+00:44:10.57,+00:44:10.993,+00:44:11.0","22:37:13.945,22:37:13.92,22:37:13,22:37:13.00","+00:44:10.728,+00:44:10.6512,+00:44:11,+00:44:11.0",22.23074,20.49937,19.12298,18.56997,18.15646,0.2298604,0.02907269,0.01347908,0.01307228,0.03007203,339.308127,0.736301398,OSC Host,1.57E+11,0.0,6.96,0.3,7000.0,54.0,0.18056,0.182,0.0,20.90687,0.117002,-0.682083,0.491864,0.021693,0.03864,10.682,0.0055,54410.164999,0.357633,0.010864,0.001091,0.004911,2.0,-20.691917,0.736387,-0.001082
SDSS20064,SN2007om,"SN2007om, 2MASS J23542071-0055021, SDSS-II SN 20064",SDSS J35420.70-005502.0,"23:54:20.72,23:54:20.64,23:54:20.69","-00:55:02.1,-00:55:03.828,-00:55:03.4212,-00:55:03.81,-00:55:03.4","23:54:20.706,23:54:20.64,23:54:20,23:54:20.00","-00:55:02.099,-00:55:02.0424,-00:55:03,-00:55:03.0",19.6122,17.72821,16.70482,16.1623,15.73412,0.08167426,0.008811221,0.005813442,0.005454591,0.0117444,358.5862633,-0.917233629,OSC Host,5.91E+11,0.0,142.0,0.2,8000.0,6.0,0.10391,0.10524,0.0,19.26048,0.112416,0.849269,0.180935,0.055639,0.023801,11.288,0.1785,54413.139772,0.119874,0.001614,0.000564,0.000761,2.0,-1.413803,-0.917617,-0.001144
SDSS20084,SN2007pd,"SN2007pd, SDSS-II SN 20084",SDSS J31154.05-003440.5,"23:11:54.240,23:11:54,23:11:54.07","-00:34:44.61,-00:34:41.412,-00:34:41.1276,-00:34:41.4228,-00:34:41.1","23:11:54.353,23:11:54,23:11:54.00","-00:34:44.605,-00:34:40.5696,-00:34:41,-00:34:41.0",18.03588,16.96565,16.46998,16.06326,15.63513,0.02816334,0.005843555,0.005669618,0.006028028,0.01496115,347.9764626,-0.579068499,OSC Host,0,0.0,69.6,0.0,11000.0,33.0,0.12961,0.131,0.0,20.554137,0.113865,0.129042,0.276748,0.154984,0.02965,8.635,1.4775,54407.1529,0.252099,0.002812,0.000825,0.00193,2.0,-12.024707,-0.578091,-0.001241
SDSS20088,SDSS-II SN 20088,"SDSS-II SN 20088, 2MASS J00524927+0037535",SDSS J05249.28+003753.4,"00:52:49.279,00:52:49.224,00:52:49.248","+00:37:53.55,+00:37:52.93,+00:37:53.4,+00:37:52.928","00:52:49.281,00:52:49.272","+00:37:53.469,+00:37:53.4864",21.18697,19.59092,18.42306,17.91317,17.57217,0.1336909,0.02239271,0.01158712,0.0113446,0.02782633,13.20535514,0.631540313,OSC Host,1.40E+11,0.0,3.73,0.2,10000.0,399.0,0.24352,0.2449,0.0,20.934675,0.113403,-0.24094,0.208485,-0.162186,0.031615,10.944,0.094,54407.845842,0.225045,0.001691,0.000691,0.000419,2.0,13.205203,0.6315,-0.00056
SDSS20106,SN2007pr,"SN2007pr, SDSS-II SN 20106",SDSS J30612.99+001944.1,"23:06:13.03,23:06:12.96","+00:19:44.3,+00:19:43.82,+00:19:44.26,+00:19:43.81","23:06:12.96,23:06:13,23:06:13.00","+00:19:44.1228,+00:19:44,+00:19:44.0",24.01184,22.46676,21.54211,20.92568,21.12349,1.101487,0.1628635,0.116997,0.107012,0.6116958,346.5541777,0.328917575,OSC Host,4.66E+10,4.3485766,0.862,0.5,8000.0,35.0,0.33136,0.333,0.0,22.047888,0.135299,-0.983242,0.719073,-0.113775,0.067189,10.137,0.269,54404.136568,0.796624,0.037895,0.001631,0.01342,2.0,-13.44571,0.328961,-8.3e-05
SDSS20111,SN2007pw,"SN2007pw, SDSS-II SN 20111",SDSS J33734.57+001450.7,"23:37:34.56,23:37:34.65","+00:14:50.8,+00:14:52.87,+00:14:53.156,+00:14:52.879,+00:14:53.2","23:37:34.578,23:37:34.56,23:37:34,23:37:34.00","+00:14:50.748,+00:14:50.7624,+00:14:53,+00:14:53.0",24.12073,23.79216,23.60565,22.19357,21.88329,0.9678164,0.322129,0.4157081,0.1709773,0.4873031,354.3947225,0.246997271,OSC Host,5.25E+10,1.5725147,0.636,0.8,4000.0,16.0,0.24348,0.245,0.0,21.41238,0.118064,-0.029582,0.58162,0.009035,0.044236,10.6,0.0875,54410.055419,0.489712,0.013223,0.001192,0.006192,2.0,-5.605632,0.248099,-0.00056
SDSS20142,SN2007qg,"SN2007qg, SDSS-II SN 20142",SDSS J13201.91-002546.5,"01:32:01.97,01:32:01.968","-00:25:47.0,-00:25:47.316,-00:25:47.0352,-00:25:47.3124","01:32:01.92,01:32:01,01:32:01.00","-00:25:46.5456,-00:25:47,-00:25:47.0",23.41051,22.3993,22.14959,22.42232,21.60568,0.7340293,0.1270094,0.1545212,0.2703668,0.4126192,23.00809618,-0.429765536,OSC Host,0,0.0,1.93,0.0,10000.0,360.0,0.31468,0.316,0.0,21.289082,0.118861,0.849074,0.676796,-0.091687,0.040369,8.777,0.4515,54412.643434,0.485189,0.021162,0.00107,0.007265,2.0,23.008219,-0.429732,-0.0001
SDSS20144,SN2007ql,"SN2007ql, SDSS-II SN 20144",SDSS J12943.71+002640.8,"21:29:43.66,21:29:43.68","+00:26:40.6,+00:26:40.643,+00:26:40.438","21:29:43.68,21:29:43,21:29:43.00","+00:26:40.8876,+00:26:40,+00:26:40.0",23.25937,21.70346,20.92507,20.50444,19.48802,0.6322393,0.08988073,0.07649319,0.06998024,0.1406936,322.4321754,0.444653159,OSC Host,0,0.0,5.62,0.0,12000.0,123.0,0.21865,0.22,0.0,20.772595,0.11463,0.204476,0.593762,-0.096868,0.033335,9.762,0.2385,54415.958979,0.541946,0.00851,0.000845,0.005014,2.0,-37.568096,0.444623,-0.000782
SDSS2017,SN2005fo,"SN2005fo, SDSS-II SN 2017",SDSS J15546.53+003536.4,"21:55:46.40,21:55:46.4,21:55:46.32,21:55:46.399","+00:35:36.7,+00:35:37,+00:35:36.67,+00:35:36.35,+00:35:36.665,+00:35:36.359,+00:35:36.71","21:55:46.56,21:55:46,21:55:46.00","+00:35:36.4956,+00:35:36,+00:35:36.0",21.8613,20.85459,19.79021,19.31144,19.1495,0.5469888,0.05312094,0.03797328,0.04331988,0.1276277,328.943915,0.593493717,OSC Host,1.15E+11,10.76238,2.17,0.4,8000.0,97.0,0.26014,0.2616,0.0,21.301262,0.122802,1.392157,0.544855,-0.105855,0.048195,10.403,0.293,53635.992671,0.558427,0.017995,0.001145,-0.000306,2.0,-31.056664,0.593518,-0.000417
