,JLA_name,OSC_name,Aliases,Host,RA,DEC,Host_RA,Host_DEC,global_u,global_g,global_r,global_i,global_z,global_u_err,global_g_err,global_r_err,global_i_err,global_z_err,SDSS_RA,SDSS_DEC,Flag,Unnamed: 0,zcmb,zhel,dz,mb,dmb,x1,dx1,color,dcolor,3rdvar,d3rdvar,tmax,dtmax,cov_m_s,cov_m_c,cov_s_c,set,ra,dec,biascor,ZPEG_StMass,ZPEG_SFR(Msol/an),ZPEG_Chi2/(nobs_tot-3),ZPEG_Redshift,ZPEG_Age(Myr)
396,SDSS16021,SN2006nc,"SN2006nc, SDSS-II SN 16021",SDSS J05522.52-002321.1,"00:55:22.512,00:55:22.488,00:55:22.464,00:55:22.50,00:55:22.500","-00:23:21.16,-00:23:19.716,-00:23:20.004,-00:23:19.7196,-00:23:19.9968,-00:23:19.7,-00:23:19.72","00:55:22.524,00:55:22.536,00:55:22,00:55:22.00","-00:23:21.162,-00:23:21.174,-00:23:19,-00:23:19.0",22.02973249,23.84859408,23.05276416,21.4516776,21.16638932,0.2519136,0.5458985,0.3566188,0.1224033,0.3505165,13.84397081,-0.389521629,OSC Host,396,0.12276,0.124,0,19.61767,0.112478,-0.34698,0.12682,-0.038204,0.023745,9.842,0.114,54049.11985,0.113526,0.001342,0.00057,0.000751,2,13.843731,-0.388811,-0.001229,1.73E+09,0.00E+00,1.40E+01,1.23E-01,12000
397,SDSS12977,SN2006gh,"SN2006gh, SDSS-II SN 12977",SDSS J05446.95-001503.6,"00:54:46.94,00:54:46.944,00:54:46.92,00:54:46.939","-00:15:03.7,-00:15:03.096,-00:15:03.42,-00:15:03.1068,-00:15:03.438,-00:15:03.1,-00:15:03.10","00:54:46.945,00:54:46.968,00:54:46,00:54:46.00","-00:15:03.574,-00:15:03.6252,-00:15:03,-00:15:03.0",25.11263795,24.77504674,25.18616034,22.50933764,21.00766455,0.9007404,0.5848839,0.6378621,0.2637997,0.239916,13.69625551,-0.250887405,OSC Host,397,0.24562,0.247,0,21.151867,0.115338,0.070492,0.488739,-0.048348,0.038411,9.565,0.271,53994.90865,0.813422,0.003127,0.000929,-0.000898,2,13.695609,-0.250863,-0.000541,1.37E+09,0.00E+00,1.13E+01,2.46E-01,10000
398,SDSS18965,SN2007ne,"SN2007ne, SDSS-II SN 18965",SDSS J05402.21+010408.1,"00:54:02.21,00:54:02.208,00:54:02.184,00:54:02.20","+01:04:08.0,+01:04:08.076,+01:04:08.472,+01:04:08.4","00:54:02.208,00:54:02,00:54:02.00","+01:04:08.079,+01:04:08.112,+01:04:08,+01:04:08.0",25.04865911,24.85647677,23.9530567,21.74729107,20.67655394,1.001374,0.6701733,0.7301038,0.1827804,0.2585206,13.5096903,1.069952263,OSC Host,398,0.20466,0.206,0,20.719102,0.115117,-0.639717,0.226971,-0.111895,0.035023,10.443,0.008,54395.34238,0.187653,0.003546,0.000908,0.000767,2,13.509144,1.069021,-0.000902,3.60E+09,0.00E+00,8.34E+00,2.05E-01,11000
399,SDSS20088,SDSS-II SN 20088,"SDSS-II SN 20088, 2MASS J00524927+0037535",SDSS J05249.28+003753.4,"00:52:49.279,00:52:49.224,00:52:49.248","+00:37:53.55,+00:37:52.93,+00:37:53.4,+00:37:52.928","00:52:49.281,00:52:49.272","+00:37:53.469,+00:37:53.4864",21.06757144,19.49964502,18.36034941,17.86741287,17.53849018,0.1336909,0.02239271,0.01158712,0.0113446,0.02782633,13.20535514,0.631540313,OSC Host,399,0.24352,0.2449,0,20.934675,0.113403,-0.24094,0.208485,-0.162186,0.031615,10.944,0.094,54407.84584,0.225045,0.001691,0.000691,0.000419,2,13.205203,0.6315,-0.00056,2.54E+11,0.00E+00,4.41E+01,2.44E-01,8000
400,SDSS18749,SN2007mb,"SN2007mb, 2MASS J00501118+0040327, SDSS-II SN 18749",SDSS J05011.18+004032.5,"00:50:11.188,00:50:11.352,00:50:11.36","+00:40:32.70,+00:40:31.15,+00:40:31.523,+00:40:31.166,+00:40:31.5","00:50:11.181,00:50:11.184,00:50:11,00:50:11.00","+00:40:32.560,+00:40:32.5956,+00:40:31,+00:40:31.0",20.72563487,19.09543896,17.9029403,17.45966523,17.14038903,0.1402656,0.01541539,0.008692373,0.009144274,0.02241752,12.54660512,0.675709883,OSC Host,400,0.18667,0.188,0,21.077159,0.114334,-1.441241,0.373975,0.065591,0.032761,10.876,0.039,54385.10552,0.432717,0.003176,0.000834,0.000932,2,12.547336,0.675423,-0.001041,1.93E+11,0.00E+00,6.93E+00,1.87E-01,8000
401,SDSS18612,SN2007lc,"SN2007lc, 2MASS J00490912+0035478, SDSS-II SN 18612",SDSS J04909.12+003547.7,"00:49:09.13,00:49:09.096,00:49:09.10","+00:35:47.8,+00:35:48.77,+00:35:49.045,+00:35:48.75,+00:35:49.2","00:49:09.121,00:49:09.12,00:49:09,00:49:09.00","+00:35:47.850,+00:35:47.7996,+00:35:49,+00:35:49.0",19.21370329,17.64514016,16.81147689,16.38241755,16.09693074,0.0479769,0.007808986,0.005691337,0.0058402,0.01215881,12.28802922,0.596620906,OSC Host,401,0.11368,0.11493,0,19.674591,0.111953,-0.734703,0.132844,0.060165,0.022187,10.764,0.161,54383.70468,0.173415,0.000459,0.000478,8.80E-05,2,12.287929,0.596957,-0.001198,1.83E+11,0.00E+00,1.32E+02,1.14E-01,9000
402,SDSS4241,SN2005gu,"SN2005gu, SDSS-II SN 4241",SDSS J04857.01-005419.8,"00:48:57.05,00:48:57.0,00:48:57.048,00:48:57.024,00:48:57.050","-00:54:20.8,-00:54:21,-00:54:20.628,-00:54:20.988,-00:54:20.664,-00:54:21.006,-00:54:20.6,-00:54:20.59","00:48:57.024,00:48:57,00:48:57.00","-00:54:19.8324,-00:54:20,-00:54:20.0",24.03449659,25.23581699,25.26943574,22.42298424,22.7748758,0.8081661,0.6257504,0.5655078,0.2482413,0.705626,12.23811989,-0.905976054,OSC Host,402,0.33051,0.332,0,21.962505,0.12568,0.244648,0.636658,-0.056394,0.054148,8.717,0.8065,53638.47102,0.715237,0.024713,0.001323,0.006148,2,12.237703,-0.90574,-8.30E-05,2.17E+09,0.00E+00,5.91E+00,3.31E-01,9000
403,SDSS15897,SN2006pb,"SN2006pb, 2MASS J00464354-0101570, SDSS-II SN 15897",SDSS J04643.58-010156.9,"00:46:43.55,00:46:43.536,00:46:43.550","-01:01:57.0,-01:01:58.44,-01:01:58.584,-01:01:58.5,-01:01:58.51","00:46:43.583,00:46:43.584,00:46:43,00:46:43.00","-01:01:56.980,-01:01:56.964,-01:01:58,-01:01:58.0",21.47332747,20.00977333,18.77359157,18.29991788,17.94798437,0.2298761,0.02988408,0.01464563,0.01515268,0.03759105,11.68163314,-1.032485064,OSC Host,403,0.16869,0.17,0,20.889914,0.116161,-2.457456,0.260674,0.015791,0.036647,10.655,0.048,54041.52364,0.222584,0.003928,0.001095,0.001464,2,11.68145,-1.032905,-0.001151,8.61E+10,0.00E+00,6.09E+00,1.69E-01,11000
404,sn2006mo,SN2006mo,SN2006mo,MCG +06-02-17,"00:46:38.55,00:46:38.551","+36:19:57.8,+36:19:57.79","00:46:39,00:46:38.72","+36:19:53,+36:19:52.6",16.64052034,14.70543832,13.87899424,13.48731259,13.19464437,0.01866456,0.002552932,0.002100599,0.002052808,0.003316522,11.66119112,36.33135246,OSC Host,404,0.036969,0.037002,0,17.409901,0.141722,-2.128216,0.109104,0.007758,0.030362,10.925,0.1195,54047.62733,0.27127,-0.000624,0.000873,-0.000528,3,11.66033,36.33269,-0.011666,2.47E+11,0.00E+00,1.28E+02,3.70E-02,10000
405,SDSS5751,SN2005hz,"SN2005hz, 2MASS J00463226+0050174, SDSS-II SN 5751",SDSS J04632.24+005017.3,"00:46:32.27,00:46:32.3,00:46:32.208,00:46:32.184,00:46:32.20,00:46:32.201","+00:50:17.4,+00:50:17,+00:50:17.63,+00:50:17.23,+00:50:17.574,+00:50:17.25,+00:50:17.7,+00:50:17.70","00:46:32.225,00:46:32.256,00:46:32,00:46:32.00","+00:50:17.367,+00:50:17.394,+00:50:17,+00:50:17.0",21.64325437,23.6430761,23.38747656,21.25643754,20.45592832,0.2938097,0.7334985,0.8643589,0.2073793,0.3382253,11.63472918,0.8379719,OSC Host,405,0.12953,0.1308,0,20.11706,0.112137,0.678679,0.106993,0.146762,0.022919,10.414,0.026,53666.07592,0.120211,0.000691,0.000533,0.000318,2,11.634153,0.838215,-0.001241,2.43E+09,0.00E+00,8.81E+00,1.30E-01,12000
406,SDSS21669,SN2007rs,"SN2007rs, SDSS-II SN 21669",SDSS J04627.24-010339.3,"00:46:27.40,00:46:27.408,00:46:27.384","-01:03:44.1,-01:03:44.172,-01:03:44.316","00:46:27.24,00:46:27,00:46:27.00","-01:03:39.348,-01:03:44,-01:03:44.0",27.78564607,26.99496565,22.90325164,26.34707251,16.63999764,1.757004,5.049138,6.552239,5.827819,0.1361675,11.61457242,-1.059748094,OSC Host,406,0.12281,0.12407,0,19.555089,0.129766,-1.341157,0.599431,-0.079528,0.030004,11.407,0.2125,54429.85009,0.902,-0.033044,-0.000134,0.007803,2,11.61416,-1.062266,-0.001229,3.37E+08,0.00E+00,2.79E+01,1.23E-01,12000
407,SDSS18375,SN2007lg,"SN2007lg, 2MASS J00460392-0000388, SDSS-II SN 18375",SDSS J04603.93-000038.4,"00:46:03.93,00:46:03.936,00:46:03.95","-00:00:38.9,-00:00:37.656,-00:00:37.3716,-00:00:37.6596,-00:00:37.4","00:46:03.935,00:46:03.936,00:46:03,00:46:03.00","+00:00:38.441,-00:00:38.443,-00:00:37,-00:00:37.0",18.13706655,16.5195656,15.92233796,15.72846776,15.63351181,0.01287022,0.003969049,0.003920845,0.003949414,0.006237865,11.51723853,0.010822302,OSC Host,407,0.10725,0.1085,0,19.337775,0.111743,0.163568,0.125517,0.066199,0.020874,10.139,0.098,54383.89671,0.219497,0.000161,0.000443,9.20E-05,2,11.516434,-0.010381,-0.001165,1.78E+11,2.68E+01,2.57E+03,1.07E-01,11000
408,SDSS6933,SN2005jc,"SN2005jc, SDSS-II SN 6933",A004524+0104,"00:45:24.41,00:45:24.4,00:45:24.408,00:45:24.410","+01:04:32.1,+01:04:32,+01:04:32.088,+01:04:31.692,+01:04:32.09","00:45:24.413,00:45:24,00:45:24.00","+01:04:32.017,+01:04:32,+01:04:32.0",26.17343571,25.4102935,25.56988351,23.01868215,20.55463024,0.547717,0.7078525,0.6489235,0.5394118,0.2151404,11.35254402,1.076149959,OSC Host,408,0.21163,0.213,0,20.83092,0.114069,0.076743,0.234763,-0.019791,0.032398,8.975,0.866,53679.85067,0.231599,0.002493,0.0008,0.000996,2,11.351705,1.075577,-0.000843,1.60E+08,3.25E-02,1.10E+01,2.12E-01,9000
409,SDSS18697,SN2007ma,"SN2007ma, 2MASS J00445377-0059488, SDSS-II SN 18697",SDSS J04453.81-005948.6,"00:44:53.77,00:44:53.736,00:44:53.75","-00:59:48.9,-00:59:49.3944,-00:59:49.6572,-00:59:49.3","00:44:53.809,00:44:53.808,00:44:53,00:44:53.00","-00:59:48.705,-00:59:48.6672,-00:59:49,-00:59:49.0",19.89646205,18.60755706,18.0344831,17.59277326,17.35405051,0.06473674,0.01245241,0.01109608,0.01157695,0.03186985,11.22422363,-0.996869578,OSC Host,409,0.10602,0.10726,0,19.224685,0.111682,0.749838,0.119928,-0.002746,0.02118,10.69,0.2505,54384.43104,0.193364,0.000147,0.000444,3.00E-06,2,11.223947,-0.997054,-0.001158,3.26E+10,4.27E+00,3.93E+01,1.06E-01,12000
410,SDSS20345,SN2007qp,"SN2007qp, SDSS-II SN 20345",A004248+0022,"00:42:48.43,00:42:48.408,00:42:48.432","+00:22:47.1,+00:22:46.63,+00:22:47.032,+00:22:46.636","00:42:48,00:42:48.00","+00:22:47,+00:22:47.0",23.27173091,21.87028755,20.96101571,20.64780194,19.93627287,0.8311097,0.08866098,0.05703121,0.05664181,0.1511178,10.70071217,0.380924633,OSC Host,410,0.26357,0.265,0,21.267444,0.11624,-1.685348,0.524114,-0.11052,0.043312,5,10,54418.20869,0.538249,0.006064,0.000884,0.003875,2,10.701769,0.379731,-0.000389,1.32E+10,2.29E+00,4.02E+00,2.64E-01,10000
411,SDSS18940,SN2007sb,"SN2007sb, SDSS-II SN 18940",SDSS J04123.67+002442.6,"00:41:23.69,00:41:23.736,00:41:23.76,00:41:23.75","+00:24:42.4,+00:24:42.77,+00:24:43.024,+00:24:42.782,+00:24:43.0","00:41:23.684,00:41:23.688,00:41:23,00:41:23.00","+00:24:42.484,+00:24:42.6708,+00:24:43,+00:24:43.0",24.23671919,24.98295881,24.4006093,24.3013546,20.95322986,0.9811187,0.5253658,0.6074325,0.6298569,0.2462911,10.34913749,0.411780348,OSC Host,411,0.21861,0.22,0,20.966724,0.114762,-0.943963,0.213801,-0.048746,0.034043,10.15,0.3025,54396.72536,0.190948,0.002941,0.000875,0.000883,2,10.348955,0.411951,-0.000782,4.74E+08,7.14E-02,6.79E+00,2.19E-01,11000
412,SDSS12881,SN2006gu,"SN2006gu, SDSS-II SN 12881",SDSS J04038.98-000424.8,"00:40:38.98,00:40:38.952,00:40:38.96,00:40:38.959","-00:04:25.0,-00:04:24.852,-00:04:24.8412,-00:04:25.2048,-00:04:24.9,-00:04:24.89","00:40:38.976,00:40:38,00:40:38.00","-00:04:24.8545,-00:04:24,-00:04:24.0",23.45726595,21.89687658,21.00407868,20.75191889,20.48082672,0.729809,0.08637469,0.06455233,0.07061367,0.2113891,10.16248161,-0.073547231,OSC Host,412,0.2316,0.233,0,21.098958,0.118789,0.772132,0.519462,0.03483,0.038889,9.324,0.171,53980.30036,0.562986,0.016145,0.001188,0.004233,2,10.162345,-0.073567,-0.000666,8.83E+09,1.54E+00,2.07E+00,2.32E-01,10000
413,SDSS18945,SN2007nd,"SN2007nd, SDSS-II SN 18945",A004018-0102,"00:40:18.81,00:40:18.792,00:40:18.816","-01:02:14.5,-01:02:14.712,-01:02:14.532","00:40:18,00:40:18.00","-01:02:14,-01:02:14.0",23.77493788,22.84374243,22.17843627,20.98215284,20.67076256,1.267948,0.3384043,0.2488455,0.1246386,0.3334259,10.07449117,-1.035919503,OSC Host,413,0.26856,0.27,0,21.597167,0.118128,0.138984,0.489273,-0.048331,0.042096,5,10,54390.38674,0.436037,0.012404,0.000971,0.002814,2,10.078404,-1.037373,-0.00035,1.75E+10,0.00E+00,2.92E+00,2.69E-01,10000
414,SDSS20039,SN2007qh,"SN2007qh, SDSS-II SN 20039",SDSS J03931.05+010125.2,"00:39:30.86,00:39:30.835,00:39:30.8664,00:39:30.8352","+01:01:27.6,+01:01:27.3,+01:01:27.624","00:39:31.054,00:39:31.0584,00:39:30,00:39:30.00","+01:01:25.271,+01:01:25.284,+01:01:27,+01:01:27.0",20.16232231,18.80665439,17.69139716,17.2309493,16.91781154,0.1136967,0.01637339,0.009644822,0.009709323,0.02297916,9.879413881,1.023697548,OSC Host,414,0.24558,0.247,0,21.379054,0.118174,0.725208,0.490817,0.060682,0.043805,11.334,0.0995,54408.0827,0.509835,0.01222,0.001386,0.006188,2,9.878607,1.024336,-0.000541,4.75E+11,0.00E+00,1.22E+02,2.46E-01,8000
415,sn2006ej,SN2006ej,SN2006ej,NGC 191,"00:38:59.77,00:38:59.770","-09:00:56.6,-09:00:56.59","00:39:00,00:39:01.00","-09:00:52,-09:00:30.0",16.28987494,14.43941158,13.63380701,13.22189013,12.89310771,0.010105,0.002174815,0.001961616,0.001976784,0.002737527,9.750999202,-9.014582507,OSC Host,415,0.02039,0.020267,0,15.743711,0.147727,-1.005031,0.077047,-0.031248,0.02804,10.413839,0.33541,53975.48502,0.316092,-0.000822,0.000773,-0.000601,3,9.74922,-9.01595,-0.008988,1.01E+11,0.00E+00,3.30E+01,2.00E-02,12000
416,SDSS17220,SN2007ji,"SN2007ji, 2MASS J00384830-0010458, SDSS-II SN 17220",SDSS J03848.32-001045.2,"00:38:48.30,00:38:48.3648,00:38:48.3408,00:38:48.36","-00:10:45.8,-00:10:45.2964,-00:10:45.7536,-00:10:45.5","00:38:48.3216,00:38:48,00:38:48.00","-00:10:45.246,-00:10:45,-00:10:45.0",21.1190995,19.62600637,18.68930076,18.17986201,17.83793107,0.1822354,0.02032359,0.01434497,0.01347789,0.03558136,9.701348132,-0.179240154,OSC Host,416,0.17066,0.172,0,20.55707,0.115012,1.820322,0.283743,0.150278,0.031415,10.466,0.0555,54356.92282,0.28772,0.004936,0.000877,0.000812,2,9.701524,-0.179249,-0.001141,7.99E+10,0.00E+00,2.18E+01,1.71E-01,8000
417,SDSS16213,SN2006oi,"SN2006oi, SDSS-II SN 16213",A003553+0015,"00:35:53.05,00:35:53.052,00:35:53.038,00:35:53.050","+00:15:30.3,+00:15:30.2,+00:15:30.258,+00:15:29.93,+00:15:30.31","00:35:53,00:35:53.00","+00:15:30,+00:15:30.0",25.05796313,26.78009083,26.3018952,21.58433418,21.90532215,1.429354,0.4141148,0.5443975,0.1734245,0.8938721,8.97003798,0.259455265,OSC Host,417,0.24857,0.25,0,21.127943,0.115731,0.279927,0.429849,-0.096848,0.03836,5,10,54053.58068,0.414496,0.007837,0.000993,0.003899,2,8.971051,0.258405,-0.000515,1.09E+08,1.89E-02,1.63E+01,2.49E-01,10000
418,SDSS18325,SN2007mv,"SN2007mv, 2MASS J00353766+0022102, SDSS-II SN 18325",SDSS J03537.64+002210.1,"00:35:37.668,00:35:37.37,00:35:37.3752,00:35:37.368","+00:22:10.29,+00:22:11.89,+00:22:12.126,+00:22:11.888,+00:22:12.1","00:35:37.644,00:35:37,00:35:37.00","+00:22:10.1496,+00:22:12,+00:22:12.0",21.12474172,19.56870135,18.33301534,17.77001507,17.41523946,0.2085195,0.02238739,0.012132,0.01102862,0.03227945,8.906865811,0.369504136,OSC Host,418,0.25356,0.255,0,21.278008,0.120869,0.392895,0.368987,-0.055306,0.044017,11.019,0.1985,54378.64908,0.426814,0.011958,0.001321,0.00304,2,8.905735,0.370035,-0.000472,2.97E+11,0.00E+00,1.24E+01,2.54E-01,8000
419,SDSS19658,SN2007ot,"SN2007ot, SDSS-II SN 19658",SDSS J03536.77-001357.2,"00:35:36.775,00:35:36.746,00:35:36.7656,00:35:36.7464,00:35:36.76","-00:13:57.36,-00:13:57.9,-00:13:57.72,-00:13:57.8892,-00:13:57.7","00:35:36.775,00:35:36.7776,00:35:36,00:35:36.00","-00:13:57.356,-00:13:57.2268,-00:13:57,-00:13:57.0",24.5098358,21.87470673,21.52975885,21.4411312,21.66346077,1.827253,0.1471893,0.1971249,0.287844,1.244556,8.903331638,-0.232656394,OSC Host,419,0.19863,0.2,0,20.711318,0.116081,-0.007405,0.254101,-0.084476,0.035302,9.139,0.532,54401.81226,0.183558,0.005695,0.001079,0.002395,2,8.903193,-0.2327,-0.000951,3.01E+09,7.23E-01,1.44E+00,1.99E-01,8000
420,SDSS17240,SN2007ht,"SN2007ht, SDSS-II SN 17240",SDSS J03434.00-011257.5,"00:34:33.81,00:34:33.8304,00:34:33.8496,00:34:33.809","-01:13:03.1,-01:13:03.288,-01:13:03.252,-01:13:03.11","00:34:34.0008,00:34:33,00:34:33.00","-01:12:57.564,-01:13:03,-01:13:03.0",25.37153668,21.09463482,19.74770122,18.39552075,17.71954186,1.574773,0.1053938,0.04701762,0.0213893,0.03953383,8.64296752,-1.216338554,OSC Host,420,0.07153,0.07275,0,18.172291,0.157968,-1.466919,0.368053,-0.121433,0.057874,10.813,0.1205,54337.3257,1.137239,0.018415,0.005866,0.005126,2,8.640957,-1.217578,-0.000787,8.22E+09,0.00E+00,4.29E+02,7.20E-02,12000
421,SDSS16073,SN2006of,"SN2006of, SDSS-II SN 16073",SDSS J03225.84-010314.0,"00:32:25.838,00:32:25.862,00:32:25.85,00:32:25.8624,00:32:25.848,00:32:25.86,00:32:25.860","-01:03:14.04,-01:03:14.4,-01:03:14.688,-01:03:14.40","00:32:25.838,00:32:25.8408,00:32:25,00:32:25.00","-01:03:14.052,-01:03:14.04,-01:03:14,-01:03:14.0",21.05232668,20.21252282,19.71010536,19.34829696,19.09298555,0.1110186,0.03042846,0.0272967,0.02611103,0.07071844,8.107675522,-1.053903342,OSC Host,421,0.14468,0.146,0,20.257201,0.112388,0.723179,0.185303,-0.006892,0.024196,9.779,0.152,54051.43457,0.157008,0.001746,0.000569,0.000895,2,8.107763,-1.054001,-0.001236,9.36E+09,1.90E+00,2.66E+00,1.45E-01,9000
422,SDSS19101,SN2007ml,"SN2007ml, SDSS-II SN 19101",A003153+0008,"00:31:53.46,00:31:53.441,00:31:53.4528,00:31:53.4408","+00:08:17.9,+00:08:17.63,+00:08:17.873","00:31:53,00:31:53.00","+00:08:17,+00:08:17.0",22.11230177,24.78782099,24.80939381,24.53182595,23.43082363,0.1717431,0.4674803,0.5195574,0.5052842,0.4762614,7.973033245,0.138134441,OSC SN,422,0.18563,0.187,0,20.773682,0.11449,-0.170077,0.214237,0.045482,0.029797,5,10,54395.19799,0.173785,0.003674,0.000787,0.001427,2,7.972722,0.138298,-0.001048,1.58E+08,3.80E-02,1.67E+01,1.86E-01,8000
423,SDSS12972,SN2006ft,"SN2006ft, SDSS-II SN 12972",SDSS J03150.05-002258.9,"00:31:50.06,00:31:50.062,00:31:50.042,00:31:50.0616,00:31:50.0424,00:31:50.059","-00:22:58.7,-00:22:58.656,-00:22:58.872,-00:22:58.6452,-00:22:58.89,-00:22:58.69","00:31:50.0592,00:31:50,00:31:50.00","-00:22:58.998,-00:22:58,-00:22:58.0",23.71785392,22.54674245,21.99687694,21.47973189,22.48935862,0.8985358,0.17165,0.123983,0.1119521,0.7588679,7.958612869,-0.383040038,OSC Host,423,0.25655,0.258,0,21.306745,0.12587,0.115968,0.663312,-0.080959,0.048539,8.871,0.292,53980.99253,0.660242,0.031906,0.001962,0.013525,2,7.958593,-0.382957,-0.000447,3.62E+09,8.70E-01,2.38E+00,2.57E-01,8000
424,SDSS14331,SN2006kl,"SN2006kl, SDSS-II SN 14331",SDSS J03133.37-000808.1,"00:31:33.38,00:31:33.283,00:31:33.269,00:31:33.2832,00:31:33.2688,00:31:33.28,00:31:33.281","-00:08:07.9,-00:08:08.916,-00:08:09.24,-00:08:08.9304,-00:08:09.258,-00:08:08.9,-00:08:08.92","00:31:33.384,00:31:33.3744,00:31:33,00:31:33.00","-00:08:07.934,-00:08:08.124,-00:08:08,-00:08:08.0",23.51095718,24.88493875,24.95239659,23.90634682,19.94532367,1.050688,1.079769,1.163876,1.13937,0.1956692,7.890380646,-0.136095917,OSC Host,424,0.2126,0.214,0,21.246133,0.116607,0.141351,0.293878,0.014187,0.039132,9.741,0.371,54013.47353,0.302338,0.005643,0.001073,0.001043,2,7.888675,-0.135814,-0.000835,1.38E+09,0.00E+00,1.20E+01,2.13E-01,11000
425,SDSS8719,SN2005kp,"SN2005kp, SDSS-II SN 8719",SDSS J03053.26-004307.0,"00:30:53.153,00:30:53.1,00:30:53.155,00:30:53.138,00:30:53.1552,00:30:53.1384,00:30:53.16,00:30:53.160","-00:43:07.77,-00:43:08,-00:43:07.824,-00:43:08.148,-00:43:07.8528,-00:43:08.1372,-00:43:07.8,-00:43:07.79","00:30:53.153,00:30:53.2608,00:30:53,00:30:53.00","-00:43:07.773,-00:43:07.0716,-00:43:07,-00:43:07.0",20.67293843,20.04017316,19.69843051,19.38126959,19.38963441,0.1109457,0.03223072,0.03532314,0.03791657,0.1191736,7.721919198,-0.718633652,OSC Host,425,0.11651,0.1178,0,19.419454,0.113022,-0.020801,0.160846,-0.066413,0.023433,9.011,0.077,53690.0336,0.105514,0.00255,0.000592,0.001147,2,7.721481,-0.718848,-0.00121,5.97E+09,1.21E+00,1.75E+01,1.17E-01,9000
426,SDSS14846,SN2006jn,"SN2006jn, 2MASS J00303902+0008311, SDSS-II SN 14846",SDSS J03039.02+000831.2,"00:30:39.028,00:30:39.178,00:30:39.166,00:30:39.1776,00:30:39.1656,00:30:39.18,00:30:39.180","+00:08:31.17,+00:08:29.69,+00:08:29.33,+00:08:29.692,+00:08:29.317,+00:08:29.7","00:30:39.026,00:30:39.0264,00:30:39,00:30:39.00","+00:08:31.292,+00:08:31.2468,+00:08:29,+00:08:29.0",20.01608403,18.93609533,18.0294002,17.59982499,17.29793378,0.0739127,0.01429465,0.0101145,0.009562608,0.02840155,7.662611359,0.142007902,OSC Host,426,0.22328,0.2247,0,20.941812,0.115872,0.633837,0.287959,-0.044898,0.036059,10.904,0.0695,54024.97388,0.279668,0.005498,0.000981,0.001245,2,7.663236,0.141581,-0.000741,1.32E+11,2.30E+01,1.97E+02,2.23E-01,10000
427,SDSS21510,SN2007sh,"SN2007sh, SDSS-II SN 21510",SDSS J02924.56+004952.0,"00:29:24.6744,00:29:24.67,00:29:24.6552","+00:49:53.389,+00:49:53.4,+00:49:52.925","00:29:24.5688,00:29:24,00:29:24.00","+00:49:52.05,+00:49:53,+00:49:53.0",20.55793734,18.63479147,17.92031869,17.60797148,17.38232874,0.1384284,0.01254283,0.009988849,0.01205451,0.03380544,7.352396695,0.831116165,OSC Host,427,0.14839,0.14972,0,19.741298,0.11378,-0.84545,0.331799,-0.155197,0.028537,10.821,0.285,54429.4322,0.302637,0.002392,0.000599,0.002433,2,7.352812,0.831497,-0.001228,6.32E+10,9.51E+00,9.11E+01,1.48E-01,11000
428,SDSS13152,SN2006gg,"SN2006gg, SDSS-II SN 13152",SDSS J02812.51+000704.7,"00:28:12.514,00:28:12.506,00:28:12.482,00:28:12.5064,00:28:12.4824,00:28:12.51,00:28:12.511","+00:07:04.77,+00:07:04.836,+00:07:04.548,+00:07:04.5588,+00:07:04.8,+00:07:04.80","00:28:12.514,00:28:12.5112,00:28:12,00:28:12.00","+00:07:04.773,+00:07:04.7928,+00:07:04,+00:07:04.0",22.50651294,21.59225244,21.00087028,20.84416625,20.46254781,0.2876212,0.06288266,0.05497754,0.06548456,0.1867447,7.052134121,0.117997616,OSC Host,428,0.2056,0.207,0,20.662469,0.113718,0.25867,0.243737,0.007696,0.029325,9.363,0.199,54001.23227,0.196075,0.003031,0.000761,0.000829,2,7.052111,0.11801,-0.000894,4.85E+09,1.16E+00,1.62E+00,2.06E-01,8000
429,SDSS14397,SN2006kk,"SN2006kk, SDSS-II SN 14397",SDSS J02739.74+003857.5,"00:27:39.86,00:27:39.864,00:27:39.84,00:27:39.859","+00:38:58.2,+00:38:58.24,+00:38:58.225,+00:38:57.883,+00:38:58.20","00:27:39.744,00:27:39,00:27:39.00","+00:38:57.5412,+00:38:58,+00:38:58.0",21.32147254,20.7249646,19.6933614,19.38882745,19.1908864,0.2066907,0.05592515,0.03284989,0.04132856,0.1270014,6.915636787,0.649310501,OSC Host,429,0.36941,0.371,0,22.210028,0.131466,-1.192797,0.603467,-0.220851,0.051095,10.479,0.059,54013.9243,0.746917,0.023081,0.00016,0.005482,2,6.916098,0.649507,-0.000257,8.10E+10,1.64E+01,3.83E+00,3.69E-01,9000
